cart_id,customer_id,product_id,cart_date,items_in_cart,cart_value,session_minutes,abandoned,traffic_source
3047,129,69,2024-06-20,3,163.96,21,0,Ads
3048,287,295,2024-07-30,5,219.27,36,0,Direct
3049,984,71,2024-12-19,2,638.79,32,0,Ads
3050,778,274,2024-10-14,2,484.96,58,0,Ads
3051,788,52,2024-02-12,5,910.83,35,1,Social
3052,967,244,2024-04-10,1,942.83,37,1,Social
3053,757,9,2024-10-10,1,416.81,58,1,Ads
3054,396,61,2024-03-07,3,687.36,58,0,Direct
3055,398,147,2024-03-21,3,1077.9,51,0,Ads
3056,848,66,2024-02-18,1,270.97,36,0,Direct
3057,593,233,2024-09-07,5,378.59,37,0,Direct
3058,468,66,2024-08-14,3,565.62,30,0,Direct
3059,976,341,2024-09-03,3,1016.81,37,1,Social
3060,185,14,2024-03-14,3,841.32,42,0,Direct
3061,200,233,2024-03-15,2,990.09,39,1,Direct
3062,498,317,2024-06-27,1,346.66,6,0,Direct
3063,644,14,2024-10-23,1,605.47,38,0,Direct
3064,300,271,2024-01-31,2,27.75,22,1,Email
3065,964,166,2024-09-28,4,143.31,57,0,Email
3066,815,193,2024-05-17,3,671.91,37,1,Direct
3067,841,278,2024-01-12,2,184.78,9,1,Ads
3068,466,84,2024-02-07,4,724.76,43,0,Email
3069,472,33,2024-02-11,4,1137.79,59,0,Email
3070,918,41,2024-09-04,5,944.06,60,0,Ads
3071,65,132,2024-08-18,5,588.97,4,0,Direct
3072,340,289,2024-10-24,1,579.97,10,1,Ads
3073,439,357,2024-01-15,5,644.06,52,1,Direct
3074,265,209,2024-02-08,3,75.3,16,1,Ads
3075,774,234,2024-06-24,4,235.71,54,1,Direct
3076,342,394,2024-10-29,1,1185.84,7,1,Direct
3077,334,386,2024-10-25,4,742.96,24,1,Direct
3078,198,384,2024-11-18,3,529.22,46,1,Email
3079,846,194,2024-02-03,2,685.61,8,1,Email
3080,870,253,2024-02-07,1,543.42,44,0,Email
3081,797,320,2024-12-23,4,893.81,11,0,Ads
3082,910,57,2024-08-23,1,111.22,54,1,Social
3083,431,312,2024-04-15,5,812.22,1,1,Direct
3084,222,307,2024-02-12,5,559.56,36,0,Ads
3085,793,117,2024-06-18,1,717.05,37,0,Social
3086,255,72,2024-01-07,1,57.03,4,0,Direct
3087,939,106,2024-03-01,5,350.56,39,1,Email
3088,243,8,2024-07-28,3,246.18,47,1,Social
3089,117,80,2024-07-09,3,140.31,14,0,Social
3090,65,107,2024-05-01,2,271.56,10,1,Social
3091,507,296,2024-07-22,4,772.46,37,1,Social
3092,293,400,2024-06-13,3,59.04,14,1,Email
3093,757,140,2024-09-29,2,769.32,41,0,Social
3094,559,338,2024-08-30,3,245.44,50,1,Direct
3095,951,338,2024-02-22,1,104.94,12,0,Ads
3096,504,56,2024-11-18,3,572.0,29,1,Direct
3097,287,3,2024-07-23,1,836.06,15,0,Email
3098,626,211,2024-06-12,2,59.39,34,1,Ads
3099,439,141,2024-09-07,3,825.88,54,0,Ads
3100,388,377,2024-01-09,1,1128.37,32,0,Direct
3101,500,183,2024-01-05,2,664.19,9,1,Social
3102,169,364,2024-11-05,3,732.61,35,0,Email
3103,783,214,2024-12-20,3,447.06,28,1,Ads
3104,246,344,2024-04-03,2,143.97,40,1,Direct
3105,145,354,2024-11-08,4,1025.45,5,1,Social
3106,243,141,2024-02-13,1,926.25,49,1,Email
3107,653,1,2024-01-08,5,453.1,13,0,Social
3108,798,92,2024-02-04,3,1108.06,2,0,Direct
3109,710,128,2024-01-14,2,59.73,19,0,Ads
3110,879,262,2024-05-15,2,1052.05,9,0,Email
3111,376,342,2024-01-12,1,518.91,20,0,Social
3112,489,296,2024-03-03,3,218.82,10,0,Email
3113,508,91,2024-03-10,3,364.06,10,1,Social
3114,385,356,2024-06-18,3,85.46,26,0,Email
3115,193,95,2024-06-10,4,347.79,35,1,Ads
3116,89,49,2024-07-01,1,738.7,55,1,Social
3117,666,130,2024-09-24,5,584.3,22,0,Social
3118,555,207,2024-06-25,5,476.35,40,0,Social
3119,847,382,2024-12-25,4,658.02,48,0,Social
3120,553,67,2024-05-05,4,510.27,34,1,Direct
3121,365,22,2024-09-24,2,141.5,55,0,Email
3122,865,267,2024-03-22,3,104.54,20,1,Direct
3123,85,77,2024-09-02,1,766.26,15,0,Email
3124,218,306,2024-03-01,1,815.55,46,1,Ads
3125,218,80,2024-09-08,2,304.26,52,1,Ads
3126,891,125,2024-06-13,4,681.66,4,1,Social
3127,886,360,2024-09-27,5,149.13,22,1,Direct
3128,443,371,2024-08-29,1,828.24,13,1,Direct
3129,453,100,2024-12-03,5,774.39,19,0,Direct
3130,951,52,2024-03-27,2,100.19,57,1,Social
3131,153,50,2024-09-08,5,1159.69,15,0,Ads
3132,173,83,2024-09-13,1,788.11,45,0,Ads
3133,353,356,2024-01-02,2,642.07,22,0,Direct
3134,151,50,2024-08-07,5,1026.31,17,0,Email
3135,687,5,2024-10-22,2,395.22,59,0,Email
3136,53,270,2024-11-01,2,1176.87,7,1,Social
3137,166,52,2024-09-18,1,232.54,9,1,Direct
3138,725,139,2024-01-19,2,724.99,53,1,Ads
3139,343,206,2024-06-07,2,55.71,1,1,Direct
3140,299,168,2024-04-18,3,569.92,57,1,Direct
3141,970,327,2024-04-16,5,692.12,52,0,Direct
3142,930,197,2024-04-06,5,270.64,33,0,Ads
3143,975,156,2024-07-06,4,17.97,48,1,Email
3144,548,298,2024-08-27,1,818.24,31,0,Email
3145,946,316,2024-05-25,4,744.0,42,1,Social
3146,153,265,2024-01-03,5,96.11,21,0,Email
3147,614,103,2024-10-20,2,318.03,54,0,Ads
3148,463,61,2024-03-25,5,1139.85,50,0,Ads
3149,562,67,2024-03-29,4,792.79,41,1,Email
3150,729,226,2024-06-07,4,776.67,29,0,Social
3151,525,138,2024-12-25,4,129.07,10,1,Direct
3152,907,240,2024-05-29,2,858.21,17,1,Email
3153,890,310,2024-12-05,4,21.72,38,1,Email
3154,311,16,2024-06-02,4,910.82,12,1,Email
3155,877,257,2024-06-15,4,342.91,60,1,Email
3156,119,299,2024-06-07,5,239.37,50,1,Ads
3157,223,379,2024-10-12,5,184.55,30,1,Social
3158,971,232,2024-05-23,1,1129.07,55,1,Direct
3159,792,24,2024-02-01,5,52.5,50,1,Social
3160,132,74,2024-07-26,4,608.87,16,0,Ads
3161,551,113,2024-12-09,5,494.71,51,1,Ads
3162,211,14,2024-09-20,2,297.22,3,0,Social
3163,926,217,2024-03-10,2,784.0,34,1,Ads
3164,360,193,2024-04-26,3,1142.44,47,1,Direct
3165,597,102,2024-01-07,3,157.49,18,0,Direct
3166,280,189,2024-04-19,2,266.55,25,0,Ads
3167,459,234,2024-12-16,1,1084.42,41,1,Email
3168,293,184,2024-09-18,4,255.13,35,0,Ads
3169,672,359,2024-07-14,2,710.18,50,0,Social
3170,363,245,2024-06-07,1,617.74,1,0,Email
3171,345,27,2024-01-21,5,717.2,13,1,Email
3172,524,36,2024-06-04,3,548.83,14,1,Direct
3173,312,261,2024-09-26,5,1150.69,37,1,Email
3174,219,64,2024-04-26,4,936.66,53,1,Direct
3175,408,20,2024-11-27,3,248.21,49,1,Email
3176,486,250,2024-07-13,5,780.94,52,0,Ads
3177,574,166,2024-07-30,3,660.0,29,0,Social
3178,536,352,2024-06-23,1,989.61,13,1,Social
3179,283,313,2024-01-04,3,892.43,2,1,Ads
3180,767,344,2024-01-26,4,477.49,1,1,Ads
3181,510,136,2024-01-09,3,222.83,30,1,Ads
3182,937,349,2024-07-24,3,844.05,4,1,Social
3183,750,292,2024-04-24,2,280.74,18,0,Social
3184,379,39,2024-02-20,2,240.5,51,0,Ads
3185,117,221,2024-05-10,5,16.6,57,0,Email
3186,535,282,2024-07-09,4,773.9,59,1,Social
3187,688,237,2024-08-28,5,674.84,25,1,Ads
3188,447,294,2024-07-08,1,1145.34,19,1,Direct
3189,101,182,2024-04-02,5,156.8,12,0,Ads
3190,354,358,2024-02-06,3,866.11,21,1,Direct
3191,808,285,2024-05-23,3,1007.6,22,0,Social
3192,699,279,2024-12-02,5,376.93,49,0,Social
3193,972,393,2024-01-09,3,197.74,51,0,Social
3194,747,2,2024-11-13,4,583.68,35,1,Social
3195,168,97,2024-08-12,2,548.63,49,1,Email
3196,108,156,2024-10-24,4,1003.74,25,1,Direct
3197,828,116,2024-06-27,4,399.97,47,0,Social
3198,246,372,2024-03-31,1,98.43,8,0,Ads
3199,173,286,2024-10-21,4,107.75,8,1,Ads
3200,452,363,2024-03-02,2,1141.33,5,1,Social
3201,824,229,2024-07-21,3,1165.6,30,1,Ads
3202,543,267,2024-07-21,5,819.63,19,1,Social
3203,192,317,2024-01-01,3,256.9,52,1,Social
3204,325,380,2024-07-19,4,324.18,52,1,Ads
3205,825,77,2024-06-30,5,402.55,4,0,Email
3206,771,378,2024-02-17,5,591.66,41,0,Direct
3207,483,268,2024-12-30,1,439.17,58,1,Email
3208,767,34,2024-08-01,1,710.55,54,0,Social
3209,344,283,2024-02-02,1,1152.29,21,1,Direct
3210,310,204,2024-10-09,1,879.19,57,1,Email
3211,504,27,2024-10-25,4,301.92,1,0,Email
3212,844,175,2024-04-19,2,967.92,22,1,Social
3213,129,304,2024-09-26,5,1093.45,57,1,Direct
3214,825,197,2024-12-01,4,949.06,58,1,Social
3215,301,334,2024-07-12,1,282.64,50,1,Social
3216,785,7,2024-08-01,3,432.13,13,1,Ads
3217,207,219,2024-08-15,2,1178.49,56,0,Ads
3218,867,25,2024-05-23,3,962.12,58,0,Email
3219,142,251,2024-02-08,5,472.69,21,0,Direct
3220,493,179,2024-08-27,1,314.35,36,1,Social
3221,624,144,2024-09-23,2,218.42,16,0,Ads
3222,549,289,2024-10-30,4,220.89,38,0,Social
3223,821,86,2024-03-30,5,269.87,22,1,Email
3224,528,176,2024-09-24,3,72.04,24,0,Ads
3225,768,212,2024-10-21,5,222.6,45,1,Social
3226,766,14,2024-04-29,4,1106.51,36,1,Direct
3227,392,112,2024-12-25,2,771.34,46,1,Ads
3228,841,156,2024-10-27,1,43.86,54,1,Email
3229,185,201,2024-09-10,2,86.13,39,1,Ads
3230,280,269,2024-12-07,2,312.96,52,0,Email
3231,221,136,2024-08-03,2,172.53,6,0,Direct
3232,583,385,2024-05-23,3,67.05,13,1,Email
3233,702,228,2024-01-19,3,869.54,14,0,Email
3234,605,195,2024-11-11,1,45.62,41,0,Ads
3235,75,346,2024-11-10,5,420.9,3,0,Ads
3236,548,167,2024-12-26,1,228.71,23,1,Email
3237,28,264,2024-01-02,2,353.17,17,0,Ads
3238,164,17,2024-05-17,5,736.86,43,0,Social
3239,4,201,2024-04-16,1,477.35,20,1,Email
3240,900,118,2024-07-07,2,284.35,13,0,Social
3241,125,139,2024-11-26,2,1111.36,38,0,Ads
3242,637,378,2024-01-19,4,1149.07,11,1,Direct
3243,192,236,2024-06-03,2,890.93,43,0,Ads
3244,705,93,2024-12-09,5,56.3,27,0,Direct
3245,2,306,2024-01-24,4,667.64,1,0,Direct
3246,6,285,2024-07-22,3,849.43,31,1,Email
3247,983,366,2024-11-05,2,783.24,36,0,Direct
3248,935,310,2024-10-10,4,229.64,24,0,Social
3249,31,293,2024-12-11,1,750.43,39,0,Email
3250,454,300,2024-05-05,1,1104.56,34,1,Social
3251,866,367,2024-11-05,1,485.53,7,1,Email
3252,729,198,2024-07-23,5,575.57,52,0,Ads
3253,505,228,2024-08-04,2,420.77,38,1,Email
3254,943,113,2024-12-05,3,51.17,7,1,Email
3255,380,263,2024-04-18,2,762.62,15,0,Direct
3256,802,380,2024-07-01,4,625.74,48,1,Ads
3257,570,320,2024-07-29,5,820.85,49,1,Email
3258,326,199,2024-01-18,5,651.25,48,1,Direct
3259,803,372,2024-10-27,4,225.0,17,1,Email
3260,464,148,2024-10-30,2,535.46,46,1,Ads
3261,703,168,2024-09-12,1,139.56,20,1,Ads
3262,536,143,2024-05-16,2,636.17,28,0,Ads
3263,1000,187,2024-03-25,2,999.22,18,0,Email
3264,669,163,2024-04-24,5,1160.93,7,1,Ads
3265,692,37,2024-05-22,4,418.27,13,1,Direct
3266,648,354,2024-04-04,5,1144.59,49,1,Direct
3267,728,111,2024-05-08,3,511.82,7,1,Direct
3268,24,67,2024-01-10,5,371.74,25,0,Ads
3269,396,68,2024-03-16,4,616.02,11,1,Email
3270,906,367,2024-02-24,2,1151.71,50,1,Direct
3271,409,311,2024-02-27,2,184.96,13,0,Social
3272,926,97,2024-06-05,1,789.19,49,1,Social
3273,275,124,2024-06-02,5,966.62,39,1,Social
3274,265,168,2024-03-06,5,195.07,41,1,Direct
3275,780,186,2024-04-09,3,210.81,22,0,Ads
3276,340,27,2024-08-10,3,489.11,27,0,Social
3277,860,226,2024-06-12,3,1158.1,28,0,Ads
3278,37,168,2024-01-01,3,715.98,24,0,Social
3279,147,277,2024-11-25,3,199.89,47,0,Social
3280,506,200,2024-07-30,1,183.44,33,0,Social
3281,228,306,2024-08-25,4,1126.04,50,1,Social
3282,924,213,2024-09-03,3,107.99,17,0,Email
3283,742,240,2024-09-16,2,878.03,58,1,Ads
3284,552,314,2024-10-07,5,341.58,55,1,Email
3285,323,180,2024-02-22,2,327.81,36,1,Social
3286,546,346,2024-09-07,4,194.68,27,1,Email
3287,253,211,2024-07-31,4,667.96,9,0,Direct
3288,83,86,2024-06-23,2,546.81,41,0,Social
3289,66,100,2024-04-14,5,466.73,12,0,Social
3290,141,322,2024-03-15,2,288.14,35,0,Ads
3291,219,262,2024-10-30,4,1089.62,59,1,Direct
3292,346,357,2024-01-07,5,151.42,27,0,Direct
3293,517,305,2024-08-04,1,590.11,20,1,Direct
3294,831,203,2024-08-05,3,818.78,51,1,Social
3295,888,113,2024-12-11,5,526.28,35,1,Social
3296,823,184,2024-02-25,1,372.97,57,1,Social
3297,401,155,2024-10-06,3,1164.79,26,0,Ads
3298,869,72,2024-04-10,1,959.63,39,1,Email
3299,886,394,2024-10-31,4,701.62,21,1,Social
3300,142,315,2024-03-17,2,18.23,12,0,Ads
3301,697,164,2024-01-28,1,474.8,52,1,Ads
3302,229,89,2024-11-17,4,614.9,30,1,Ads
3303,874,134,2024-03-14,3,471.02,16,0,Email
3304,77,270,2024-05-13,4,269.4,34,0,Direct
3305,551,275,2024-02-25,5,1080.09,50,0,Direct
3306,851,379,2024-07-03,4,944.29,41,1,Ads
3307,295,259,2024-02-26,4,1184.47,51,0,Ads
3308,289,278,2024-08-12,3,1088.16,43,1,Direct
3309,672,186,2024-02-23,4,1170.01,48,0,Social
3310,839,133,2024-06-02,1,681.69,37,1,Direct
3311,408,390,2024-04-20,2,114.43,4,0,Email
3312,343,32,2024-09-04,5,1160.8,41,1,Social
3313,479,363,2024-08-19,2,419.66,42,1,Social
3314,68,244,2024-09-02,3,513.25,3,1,Email
3315,429,49,2024-02-28,1,1140.97,9,1,Social
3316,892,200,2024-09-21,4,1029.84,7,0,Ads
3317,396,157,2024-08-12,1,869.09,30,1,Email
3318,374,60,2024-11-03,3,830.55,43,0,Direct
3319,443,55,2024-02-09,5,309.39,2,0,Social
3320,308,369,2024-06-09,2,341.38,20,1,Ads
3321,715,280,2024-05-12,2,479.94,10,0,Email
3322,278,369,2024-01-11,1,246.62,49,1,Direct
3323,227,80,2024-08-31,2,1178.51,15,0,Email
3324,96,26,2024-03-11,1,545.92,31,1,Ads
3325,686,3,2024-08-20,3,810.24,31,1,Social
3326,422,347,2024-11-25,4,262.99,39,0,Email
3327,679,108,2024-09-01,3,1131.97,46,1,Ads
3328,537,296,2024-10-01,2,143.38,28,1,Social
3329,472,78,2024-02-10,3,306.55,43,0,Direct
3330,66,324,2024-12-23,4,660.01,43,0,Social
3331,90,253,2024-05-05,1,216.79,30,0,Ads
3332,487,179,2024-12-28,2,691.42,49,0,Direct
3333,659,101,2024-11-13,1,562.34,15,1,Direct
3334,630,385,2024-12-03,1,789.69,51,1,Social
3335,652,194,2024-03-18,3,933.61,7,1,Direct
3336,840,66,2024-05-24,2,867.85,23,0,Social
3337,618,47,2024-08-29,5,1118.46,40,0,Social
3338,618,183,2024-05-29,4,1184.48,34,1,Direct
3339,670,294,2024-05-22,3,876.91,49,1,Ads
3340,574,264,2024-09-07,2,806.08,21,0,Ads
3341,214,152,2024-12-21,3,264.92,14,0,Social
3342,80,185,2024-03-31,5,550.45,41,1,Direct
3343,55,171,2024-08-11,3,907.92,10,1,Direct
3344,854,188,2024-06-02,5,1158.98,33,0,Ads
3345,384,369,2024-11-05,5,615.26,47,0,Direct
3346,860,256,2024-03-26,5,683.94,13,1,Ads
3347,932,79,2024-01-28,4,281.52,55,0,Direct
3348,350,317,2024-04-23,5,408.86,33,1,Email
3349,923,213,2024-07-22,2,945.01,24,0,Ads
3350,669,166,2024-06-30,2,474.06,43,0,Email
3351,515,237,2024-01-20,3,357.48,26,0,Social
3352,347,307,2024-10-15,4,644.97,5,0,Social
3353,780,362,2024-02-04,3,1014.44,18,0,Ads
3354,504,50,2024-05-03,4,1192.37,13,0,Email
3355,178,370,2024-05-10,4,925.62,16,1,Direct
3356,713,317,2024-04-05,4,837.58,46,1,Ads
3357,438,204,2024-08-28,1,22.02,22,1,Direct
3358,654,287,2024-06-16,4,659.42,52,0,Ads
3359,233,149,2024-08-18,1,329.16,44,1,Ads
3360,470,153,2024-01-28,1,44.6,59,1,Email
3361,887,203,2024-07-18,2,1071.94,48,1,Email
3362,288,242,2024-03-21,4,531.67,36,1,Ads
3363,590,174,2024-12-16,3,706.9,49,0,Direct
3364,348,64,2024-09-09,4,1171.83,53,0,Ads
3365,537,284,2024-05-25,1,936.57,16,1,Email
3366,830,146,2024-05-09,3,1131.45,18,0,Social
3367,163,24,2024-12-09,2,1017.15,29,0,Direct
3368,6,320,2024-08-16,2,863.36,46,1,Direct
3369,576,360,2024-10-21,5,542.72,51,0,Social
3370,972,191,2024-10-20,5,909.65,29,1,Ads
3371,474,204,2024-09-27,5,776.06,54,1,Email
3372,405,309,2024-07-23,4,432.82,33,0,Social
3373,315,10,2024-07-31,1,345.08,32,0,Direct
3374,352,175,2024-01-11,1,526.62,15,0,Ads
3375,509,122,2024-01-06,1,1152.08,40,1,Social
3376,744,331,2024-05-15,2,1196.65,46,0,Email
3377,177,43,2024-10-01,1,1061.51,7,0,Ads
3378,126,261,2024-01-09,1,690.95,12,0,Social
3379,68,18,2024-08-27,2,134.58,23,1,Direct
3380,496,56,2024-12-11,4,139.42,20,0,Ads
3381,532,86,2024-04-17,5,342.38,44,0,Email
3382,215,139,2024-09-28,2,51.24,45,1,Ads
3383,73,340,2024-12-26,1,22.13,46,0,Direct
3384,464,273,2024-06-26,4,351.44,50,0,Ads
3385,492,357,2024-02-29,4,732.04,39,1,Email
3386,559,175,2024-08-30,1,1051.79,52,0,Email
3387,997,112,2024-07-14,4,386.97,33,0,Email
3388,362,129,2024-09-29,4,495.66,41,1,Social
3389,856,330,2024-08-07,4,1062.01,17,1,Social
3390,895,392,2024-08-31,5,149.21,38,1,Email
3391,420,362,2024-04-03,5,65.39,41,0,Email
3392,261,203,2024-12-28,3,1169.98,18,0,Email
3393,561,43,2024-07-16,2,983.6,32,1,Direct
3394,446,112,2024-07-12,1,535.07,15,1,Direct
3395,214,150,2024-02-19,3,840.5,1,0,Social
3396,220,125,2024-06-25,4,627.68,18,0,Direct
3397,693,330,2024-06-07,1,116.04,51,1,Email
3398,291,379,2024-05-29,1,773.18,59,0,Email
3399,998,27,2024-12-07,3,957.16,43,1,Email
3400,396,27,2024-12-30,3,296.55,55,0,Ads
3401,962,219,2024-10-30,2,670.03,37,1,Social
3402,979,168,2024-05-01,5,167.71,41,0,Social
3403,561,304,2024-05-11,4,534.12,18,0,Ads
3404,249,253,2024-09-24,1,1122.33,3,1,Email
3405,327,327,2024-10-09,2,971.58,28,1,Email
3406,184,197,2024-11-13,1,519.32,27,0,Email
3407,54,250,2024-02-25,3,433.75,4,0,Social
3408,103,22,2024-03-06,4,62.17,39,0,Ads
3409,423,181,2024-09-28,1,28.93,15,1,Social
3410,291,228,2024-07-26,5,321.45,18,1,Ads
3411,733,74,2024-04-13,1,1065.17,49,0,Ads
3412,265,34,2024-07-02,3,827.07,17,1,Direct
3413,991,344,2024-05-24,3,310.95,12,1,Email
3414,729,83,2024-10-16,5,704.8,57,0,Ads
3415,511,350,2024-09-25,4,818.4,5,1,Social
3416,173,297,2024-05-14,5,756.21,60,1,Social
3417,264,389,2024-03-07,2,490.04,57,1,Ads
3418,743,143,2024-02-24,4,922.59,33,1,Email
3419,188,324,2024-11-17,5,1141.19,34,1,Direct
3420,162,61,2024-03-22,4,621.67,4,0,Ads
3421,959,219,2024-05-08,5,374.31,32,0,Email
3422,428,289,2024-06-26,3,500.22,6,1,Direct
3423,288,297,2024-08-18,1,436.36,16,0,Social
3424,998,307,2024-04-29,3,467.29,2,1,Email
3425,764,331,2024-09-04,3,211.39,32,1,Direct
3426,260,99,2024-11-25,1,494.54,18,1,Social
3427,126,231,2024-04-03,2,1171.96,25,0,Email
3428,180,95,2024-09-30,4,441.36,57,1,Social
3429,434,184,2024-01-14,4,368.51,47,1,Email
3430,983,73,2024-07-19,3,371.27,18,1,Social
3431,548,117,2024-08-11,5,1191.54,33,0,Email
3432,713,55,2024-09-03,1,431.05,42,1,Ads
3433,662,39,2024-04-06,1,934.63,5,1,Email
3434,127,169,2024-02-16,2,724.19,28,0,Direct
3435,236,31,2024-08-04,1,653.08,38,1,Social
3436,261,350,2024-08-28,5,436.28,40,1,Ads
3437,773,350,2024-01-23,2,532.58,22,1,Email
3438,131,371,2024-10-23,5,828.83,55,0,Social
3439,532,47,2024-06-09,2,671.05,60,0,Ads
3440,703,385,2024-03-29,2,1003.39,58,0,Direct
3441,894,103,2024-08-22,1,114.0,34,0,Social
3442,926,154,2024-05-15,5,464.48,21,0,Email
3443,673,18,2024-11-04,2,496.99,14,1,Direct
3444,674,121,2024-09-05,5,1024.08,12,1,Email
3445,301,28,2024-04-30,4,235.18,38,1,Email
3446,287,67,2024-08-02,1,251.29,51,0,Email
3447,155,32,2024-03-27,4,642.78,35,1,Ads
3448,874,5,2024-03-18,2,688.56,51,1,Social
3449,342,107,2024-04-08,1,30.17,42,0,Social
3450,114,209,2024-10-19,4,763.23,43,1,Email
3451,304,48,2024-02-17,2,25.01,30,0,Social
3452,856,324,2024-06-09,1,369.17,21,1,Ads
3453,851,62,2024-06-17,2,997.06,16,0,Direct
3454,598,140,2024-12-01,3,621.92,42,0,Ads
3455,337,276,2024-07-28,1,48.96,16,0,Email
3456,140,75,2024-07-14,5,899.27,19,1,Social
3457,958,392,2024-10-17,5,253.22,27,0,Direct
3458,859,63,2024-12-06,4,476.93,15,0,Ads
3459,544,53,2024-03-03,4,139.09,38,1,Email
3460,157,355,2024-04-21,4,815.41,31,0,Social
3461,725,315,2024-03-01,5,350.78,54,1,Social
3462,774,288,2024-08-30,3,597.77,34,0,Direct
3463,811,105,2024-04-18,5,1030.84,1,1,Ads
3464,418,9,2024-06-10,4,134.87,38,1,Ads
3465,610,237,2024-08-04,5,731.48,29,0,Ads
3466,855,382,2024-07-03,2,1029.89,49,1,Direct
3467,76,69,2024-02-25,1,812.34,57,0,Ads
3468,264,301,2024-11-15,1,573.46,8,0,Email
3469,644,119,2024-02-29,5,869.63,35,1,Email
3470,22,245,2024-07-16,4,627.65,40,0,Direct
3471,306,68,2024-09-07,3,777.2,2,1,Social
3472,508,50,2024-04-15,3,813.6,19,1,Direct
3473,215,12,2024-01-04,4,97.72,29,1,Social
3474,218,277,2024-04-19,5,1021.63,42,1,Social
3475,928,116,2024-01-22,4,620.52,54,0,Ads
3476,747,83,2024-06-10,4,1152.35,40,0,Direct
3477,166,207,2024-12-05,4,344.0,49,0,Direct
3478,362,8,2024-05-14,3,932.83,29,1,Email
3479,228,205,2024-12-29,1,1045.9,34,1,Ads
3480,920,316,2024-06-08,5,468.74,3,0,Email
3481,375,273,2024-11-19,2,674.65,36,1,Social
3482,539,285,2024-04-12,4,1086.43,49,1,Email
3483,873,327,2024-04-25,3,802.27,43,0,Email
3484,261,71,2024-07-02,5,1103.19,24,0,Email
3485,628,335,2024-07-03,3,472.76,43,1,Ads
3486,230,305,2024-05-28,1,806.63,33,0,Email
3487,581,174,2024-03-01,2,740.41,10,0,Social
3488,381,274,2024-06-26,1,900.95,59,0,Ads
3489,439,385,2024-05-20,2,326.94,42,0,Social
3490,629,361,2024-12-08,1,233.1,16,0,Email
3491,240,330,2024-09-13,4,447.08,40,0,Direct
3492,660,91,2024-04-01,3,774.85,57,0,Email
3493,374,97,2024-03-23,1,1087.99,7,0,Social
3494,119,293,2024-05-21,1,831.21,48,0,Direct
3495,255,338,2024-12-16,3,567.6,2,0,Ads
3496,932,235,2024-08-24,1,921.81,40,0,Social
3497,614,38,2024-09-07,3,926.49,48,0,Email
3498,324,47,2024-02-04,4,42.99,32,0,Ads
3499,606,160,2024-10-07,1,836.76,27,0,Direct
3500,289,147,2024-02-27,1,1027.46,27,0,Direct
3501,764,156,2024-10-16,1,449.96,3,0,Social
3502,280,95,2024-03-24,4,142.25,23,0,Social
3503,98,23,2024-04-23,3,363.23,29,1,Email
3504,543,334,2024-08-02,2,413.28,49,0,Direct
3505,962,105,2024-02-13,1,774.9,41,0,Direct
3506,452,298,2024-03-31,1,947.8,10,1,Direct
3507,20,231,2024-04-19,4,493.93,41,1,Ads
3508,122,88,2024-10-11,2,909.96,20,1,Direct
3509,845,103,2024-01-30,3,998.33,37,0,Email
3510,487,246,2024-03-02,2,316.08,45,1,Ads
3511,884,76,2024-03-21,2,251.48,5,1,Social
3512,361,245,2024-07-05,1,890.66,14,0,Direct
3513,196,283,2024-02-24,4,286.9,17,1,Ads
3514,64,102,2024-02-23,5,554.12,1,1,Ads
3515,631,287,2024-07-01,1,959.71,24,0,Direct
3516,73,321,2024-08-22,4,647.98,43,0,Social
3517,826,1,2024-10-29,2,35.06,13,1,Ads
3518,591,233,2024-05-10,5,611.23,20,1,Social
3519,826,226,2024-06-21,2,1134.08,57,1,Email
3520,394,154,2024-11-22,2,471.23,52,1,Social
3521,525,345,2024-08-22,5,506.97,55,0,Direct
3522,702,163,2024-05-08,2,433.48,41,0,Ads
3523,707,208,2024-08-04,2,408.04,34,1,Direct
3524,766,70,2024-08-23,3,425.41,13,1,Direct
3525,929,185,2024-08-22,1,396.71,43,1,Ads
3526,390,118,2024-06-23,4,34.1,53,0,Ads
3527,261,121,2024-06-19,3,643.6,12,1,Email
3528,553,261,2024-03-25,3,615.31,33,0,Email
3529,92,3,2024-08-21,1,884.92,28,1,Ads
3530,666,225,2024-12-13,3,275.52,57,0,Email
3531,232,263,2024-04-17,1,37.21,20,0,Ads
3532,249,249,2024-09-29,1,1191.71,58,0,Social
3533,442,137,2024-02-27,3,57.35,49,0,Ads
3534,130,223,2024-08-11,4,585.61,42,1,Ads
3535,598,157,2024-10-16,5,97.54,28,1,Direct
3536,121,260,2024-09-03,4,918.61,42,0,Ads
3537,252,33,2024-07-13,5,591.65,40,0,Email
3538,97,261,2024-03-24,1,929.68,34,1,Social
3539,236,84,2024-06-23,5,801.98,8,1,Email
3540,673,196,2024-02-21,3,345.01,39,1,Email
3541,250,123,2024-05-10,5,398.62,2,0,Ads
3542,867,353,2024-12-03,4,54.76,58,1,Social
3543,497,303,2024-08-11,4,1004.12,15,1,Ads
3544,390,304,2024-07-22,3,487.13,26,0,Ads
3545,438,235,2024-10-02,1,913.21,37,0,Email
3546,909,199,2024-06-21,5,709.63,22,1,Social
3547,939,103,2024-07-19,3,607.68,3,1,Direct
3548,87,180,2024-12-28,5,974.59,37,1,Social
3549,528,99,2024-06-30,5,56.56,32,0,Ads
3550,796,78,2024-07-18,3,1151.37,4,1,Ads
